id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
2484,Iñigo Martínez,9,810,0,0.7476690905168653,0,0.14304730482399464,7,4,1,0,D,Athletic Club,0,0.7476690905168653,2.6786795258522034,2.595827754586935
2505,José Gayá,10,876,0,1.1312377657741308,2,2.6796375699341297,10,21,1,0,D,Valencia,0,0.3879601564258337,3.6952511444687843,2.3145425114780664
2509,Dimitri Foulquier,9,260,0,0.02886372059583664,1,0.43337441980838776,1,2,2,0,D M S,Valencia,0,0.02886372059583664,1.221422603353858,1.1722886320203543
2521,Alfonso,10,812,0,0.6576993688941002,1,0.7593290479853749,15,6,1,0,D,Villarreal,0,0.6576993688941002,2.0727746188640594,0.9116908609867096
2539,Jaume Costa,11,970,0,1.6168579757213593,1,1.2561781331896782,7,11,4,0,D,Mallorca,0,1.6168579757213593,4.758695336058736,2.540042355656624
2555,Remiro,14,1260,0,0,0,0,0,0,0,0,GK,Real Sociedad,0,0,1.2143651563674212,1.2143651563674212
2566,Roger,8,430,0,0.6523322612047195,1,0.27977047860622406,4,8,1,0,F S,Elche,0,0.6523322612047195,1.1209562122821808,0.18885347992181778
2594,Sergio Akieme,14,1260,0,0.9845994645729661,0,0.7411651462316513,16,9,3,0,D M,Almeria,0,0.9845994645729661,3.8505639731884003,2.6746596302837133
2609,Gerard Gumbau,13,835,0,0.2602939549833536,3,1.2278402196243405,8,14,5,0,M S,Elche,0,0.2602939549833536,1.4738693702965975,1.1395675893872976
2619,Stole Dimitrievski,13,1170,0,0,0,0,0,0,3,0,GK,Rayo Vallecano,0,0,0.7937709148973227,0.7937709148973227
3059,Axel Witsel,14,1065,0,0.4061020817607641,0,0.5267940293997526,6,3,2,0,D M S,Atletico Madrid,0,0.4061020817607641,2.8196223583072424,2.5145978294312954
3237,Aissa Mandi,7,252,0,0,0,0.06568855047225952,0,1,0,0,D S,Villarreal,0,0,1.1770797576755285,1.111391207203269
3264,Mauro Arambarri,6,516,0,0.1696859933435917,1,0.9869363401085138,5,9,0,1,M,Getafe,0,0.1696859933435917,1.5635847561061382,1.3346077371388674
3295,Javier Pastore,1,1,0,0,0,0,0,0,0,0,S,Elche,0,0,0,0
3399,Youssouf Sabaly,9,635,0,0.04607964586466551,0,0.1886398959904909,3,6,0,0,D S,Real Betis,0,0.04607964586466551,0.8565515484660864,0.7454397473484278
3425,Thomas Lemar,9,388,0,0.024575134739279747,2,0.9909846857190132,1,13,0,0,M S,Atletico Madrid,0,0.024575134739279747,1.815327987074852,0.9908893723040819
3451,Benjamin Lecomte,10,900,0,0,0,0.03373703733086586,0,1,1,1,GK,Espanyol,0,0,0.4541441658511758,0.4541441658511758
3568,Clément Grenier,10,400,0,0.3747651567682624,0,0.9897923078387976,2,6,6,0,M S,Mallorca,0,0.3747651567682624,1.4408492371439934,0.6949174404144287
4120,Álex Moreno,13,1170,0,1.45482137799263,3,1.7275749649852514,11,9,1,0,D,Real Betis,0,1.45482137799263,5.337506700307131,2.654990827664733
4136,Ángel,5,137,0,1.2812121957540512,0,0.053189619444310665,6,2,0,0,F S,Mallorca,0,1.2812121957540512,1.2648611953482032,0
4142,Álvaro,1,15,0,0,0,0,0,0,0,0,S,Cadiz,0,0,0,0
4146,Fidel,4,167,0,0.07543252408504486,0,0.04690065700560808,1,2,1,0,F M S,Elche,0,0.07543252408504486,0.26220595091581345,0.18677342683076859
4169,Iván Sánchez,11,571,0,0.22691060416400433,0,1.3829655069857836,9,8,0,0,F M S,Real Valladolid,0,0.22691060416400433,2.6081655332818627,1.6834384379908442
4193,Aitor Fernández,4,360,0,0,0,0,0,0,1,0,GK,Osasuna,0,0,0.19729196652770042,0.19729196652770042
4202,Kevin,1,74,0,0,0,0.14107587933540344,0,2,0,0,D,Celta Vigo,0,0,0.20909439027309418,0.06801850348711014
4242,Stefan Mitrovic,13,1037,0,0.036958783864974976,0,0,1,0,3,0,D S,Getafe,0,0.036958783864974976,0.631155775859952,0.631155775859952
4485,José Pozo,6,61,0,0.0472029410302639,0,0.09842473268508911,1,2,0,0,M S,Rayo Vallecano,0,0.0472029410302639,0.3149157017469406,0.18340393528342247
5042,Fernando Pacheco,1,90,0,0,0,0,0,0,0,0,GK,Almeria,0,0,0,0
5043,Kiko Femenía,11,853,0,0,0,0.5782045647501945,0,7,0,0,D S,Villarreal,0,0,2.9345952104777098,2.726259469985962
5062,Yeray Álvarez,12,1061,0,0.19689361192286015,1,0.5157508049160242,5,6,2,0,D,Athletic Club,0,0.19689361192286015,3.018609046936035,2.5897483825683594
5065,Diego Rico,7,596,0,0.056656609289348125,0,0.6926942151039839,4,5,1,0,D S,Real Sociedad,0,0.056656609289348125,2.1613999865949154,1.9854150377213955
5075,Rubén Peña,10,569,0,1.0443166811019182,1,1.0749372113496065,9,7,1,1,D M S,Osasuna,0,1.0443166811019182,2.489183174446225,0.4156847931444645
5093,Roberto Torres,2,5,0,0,0,0.16961975768208504,0,2,0,0,S,Osasuna,0,0,0.044715624302625656,0.044715624302625656
5101,Carlos Clerc,10,872,0,0.48537978157401085,1,0.24557936191558838,5,3,1,0,D,Elche,0,0.48537978157401085,1.6029225811362267,1.3526478540152311
5109,Rui Silva,12,1080,0,0,0,0,0,0,2,0,GK,Real Betis,0,0,1.8443774599581957,1.8443774599581957
5110,Mariano,4,12,0,0.14505282044410706,0,0.8060721755027771,1,1,0,0,S,Real Madrid,0,0.14505282044410706,0.9511249959468842,0
5138,Alejandro Pozo,10,574,0,0.1172183733433485,1,1.1350888712331653,3,7,0,0,D M S,Almeria,0,0.1172183733433485,1.6891420893371105,1.240702610462904
5141,Unai García,13,1126,0,0.13437275029718876,1,0.06981334090232849,4,2,4,1,D,Osasuna,0,0.13437275029718876,3.030891492962837,2.9473693687468767
5155,Keidi Bare,11,302,0,0.505182683467865,0,0.08609450981020927,4,2,0,0,M S,Espanyol,0,0.505182683467865,0.6969573739916086,0.34762123227119446
5162,Nacho Vidal,13,889,0,0.7462715916335583,0,0.5186064019799232,8,3,2,0,D S,Osasuna,0,0.7462715916335583,3.5467022731900215,2.384094739332795
5169,Youssef En-Nesyri,10,327,0,1.6356704644858837,0,0.007224583066999912,16,1,1,0,F M S,Sevilla,0,1.6356704644858837,1.8858538568019867,0.6547956466674805
5173,Asier Villalibre,4,87,0,0.2364511713385582,0,0.10752073302865028,4,2,0,0,F S,Athletic Club,0,0.2364511713385582,0.4195082411170006,0.11280809342861176
5185,Unai Simón,14,1260,0,0,0,0,0,0,1,0,GK,Athletic Club,0,0,0.6586829107254744,0.6586829107254744
5191,Álvaro Fernández,4,360,0,0,0,0.15149642527103424,0,1,0,0,GK,Espanyol,0,0,0.26451369374990463,0.11301726847887039
5212,Sergi Guardiola,11,376,0,1.032891122624278,0,0.12351820059120655,10,2,0,0,F S,Real Valladolid,0,1.032891122624278,1.2814700026065111,0.14146900177001953
5230,Thomas Delaney,8,292,0,0.16111863777041435,0,0.09497837349772453,3,2,3,0,M S,Sevilla,0,0.16111863777041435,0.3045143485069275,0.22193565405905247
5573,Domingos Quina,9,229,0,0.12809689156711102,0,0.4291597679257393,5,3,1,0,M S,Elche,0,0.12809689156711102,0.5352400839328766,0.4510671980679035
5672,Iván Balliu,14,1260,0,0.14205708913505077,0,1.240128138102591,4,16,2,0,D,Rayo Vallecano,0,0.14205708913505077,3.228219900280237,2.495036082342267
6076,Nemanja Maksimovic,12,732,0,0.22006652504205704,0,0.15649221930652857,4,3,0,0,M S,Getafe,0,0.22006652504205704,0.9762481357902288,0.7312126625329256
6118,Portu,11,359,0,0.6352394707500935,0,0.23873485624790192,6,4,0,1,D M S,Getafe,0,0.6352394707500935,1.1930966190993786,0.6049471385776997
6120,Bono,12,1039,0,0,0,0,0,0,1,0,GK,Sevilla,0,0,0.8826932366937399,0.8826932366937399
6121,Juanpe,7,617,0,0.05241749435663223,0,0.42785486578941345,1,1,2,0,D,Girona,0,0.05241749435663223,2.2369978576898575,2.2369978576898575
6124,Maxi Gómez,3,97,0,0.2411043420433998,0,0.1831692010164261,3,2,0,0,S,Valencia,0,0.2411043420433998,0.36861879006028175,0
6126,Ander Guevara,4,110,0,0.0355803482234478,0,0.13155896961688995,1,3,1,0,M S,Real Sociedad,0,0.0355803482234478,0.937672883272171,0.875980406999588
6149,Unai Núñez,13,1170,0,0.32307020481675863,0,0.06868068408221006,6,3,3,0,D,Celta Vigo,0,0.32307020481675863,2.6563205430284142,2.6137208649888635
6151,Djené Dakonam,12,1007,0,0.0687776729464531,0,0.06919784098863602,2,1,4,0,D,Getafe,0,0.0687776729464531,1.1704071406275034,1.101209295913577
6164,Andrés Guardado,8,296,0,0.04930516704916954,0,0.19222545251250267,1,4,2,0,M S,Real Betis,0,0.04930516704916954,0.3491087816655636,0.32972659170627594
6165,Juanjo Narváez,5,137,0,0.1683093197643757,0,0,3,0,0,0,M S,Real Valladolid,0,0.1683093197643757,0.2547490559518337,0.08643973618745804
6168,Leandro Cabrera,13,1107,0,1.9313494358211756,0,0.46839960012584925,12,5,1,1,D,Espanyol,0,1.9313494358211756,1.2361837327480316,1.1316957138478756
6177,Luiz Felipe,7,411,0,0.09928562492132187,0,0.3919752240180969,1,1,0,1,D S,Real Betis,0,0.09928562492132187,0.7856741845607758,0.7856741845607758
6221,Pau Torres,13,1170,0,0.55904570966959,0,0.6018273569643497,4,9,5,0,D,Villarreal,0,0.55904570966959,4.226430558599532,4.059706044383347
6224,Marko Dmitrovic,3,221,0,0,0,0,0,0,1,0,GK S,Sevilla,0,0,0.05308186821639538,0.05308186821639538
6226,Iván Alejo,12,662,0,0.27319917920976877,1,1.047942589968443,8,8,5,0,M S,Cadiz,0,0.27319917920976877,2.2138144047930837,1.0499846618622541
6233,Ferland Mendy,11,910,0,0.14588138461112976,1,0.4545255918055773,1,11,2,0,D,Real Madrid,0,0.14588138461112976,3.956761434674263,3.5983631014823914
6242,Johan Mojica,8,449,0,0.1399554293602705,0,0.4965808019042015,4,5,2,0,D S,"Elche,Villarreal",0,0.1399554293602705,0.7916423380374908,0.35596126317977905
6306,Juan Foyth,4,253,0,0.22584517300128937,0,0.8319770097732544,1,2,0,0,D S,Villarreal,0,0.22584517300128937,0.7059035822749138,0.42982814460992813
6325,Andoni Gorosabel,11,720,0,0.18855026364326477,0,0.48279543593525887,6,5,2,0,D S,Real Sociedad,0,0.18855026364326477,2.803385552018881,2.514037085697055
6427,Aitor Ruibal,13,547,0,0.3640027241781354,0,1.3315448686480522,7,7,1,0,D M S,Real Betis,0,0.3640027241781354,2.6017118599265814,1.1177992299199104
6433,Jules Koundé,7,583,0,0.6914554610848427,2,1.0906954556703568,5,5,0,0,D,Barcelona,0,0.6914554610848427,7.1978870034217834,6.653968691825867
6528,Loren Morón,2,9,0,0,0,0,0,0,1,0,S,Real Betis,0,0,0,0
6533,Anthony Lozano,12,760,0,0.9744064435362816,0,0.364632086828351,13,6,2,0,F S,Cadiz,0,0.9744064435362816,1.8579819239675999,0.6722793765366077
6546,Jawad El Yamiq,8,439,0,0.14867235347628593,0,0,5,0,0,1,D S,Real Valladolid,0,0.14867235347628593,0.5536407977342606,0.5234663197770715
6560,Aurelien Tchouameni,12,909,0,0.5536343865096569,2,1.052044965326786,14,9,1,0,M S,Real Madrid,0,0.5536343865096569,8.083943784236908,7.6578992903232574
6592,Manuel Morlanes,3,149,0,0,0,0,0,0,0,0,M S,Villarreal,0,0,0.10034745186567307,0.10034745186567307
6916,Fernando Calero,12,883,0,0.16831105947494507,0,0.14751948416233063,2,3,1,0,D M S,Espanyol,0,0.16831105947494507,2.8228660384193063,2.751875982619822
6917,Rubén Alcaraz,10,513,0,0.37633319944143295,0,0.8916253102943301,9,6,3,1,M S,Cadiz,0,0.37633319944143295,1.1851046849042177,0.3583469670265913
6919,Toni Villa,12,362,0,0.25065878592431545,0,0.1407314194366336,8,4,1,0,M S,"Girona,Real Valladolid",0,0.25065878592431545,1.5200021602213383,1.2329803798347712
6931,Fran Beltrán,14,1136,0,0.32867617439478636,1,0.6705107260495424,12,8,1,0,M S,Celta Vigo,0,0.32867617439478636,2.933158803731203,2.5412366650998592
7009,Jaime Mata,6,24,0,0.014124720357358456,0,0,1,0,1,0,S,Getafe,0,0.014124720357358456,0.13425879832357168,0.12013407796621323
7050,Lucas Torró,14,1139,0,0.5491024237126112,0,0.07516771741211414,14,3,5,0,M,Osasuna,0,0.5491024237126112,3.832936704158783,3.4702715277671814
7080,Matheus Cunha,11,352,0,1.870583956129849,2,0.6728474199771881,12,6,2,0,F M S,Atletico Madrid,0,1.870583956129849,3.504628681577742,1.0299726985394955
7187,Sergio Reguilón,1,20,0,0,0,0,0,0,0,0,S,Atletico Madrid,0,0,0.5070125460624695,0.5070125460624695
7194,Andriy Lunin,4,360,0,0,0,0,0,0,0,0,GK,Real Madrid,0,0,1.4102177880704403,1.4102177880704403
7208,Samuel Chukwueze,13,519,0,0.9026894103735685,1,0.9635458514094353,14,14,1,0,F M S,Villarreal,0,0.9026894103735685,2.3314079195261,0.9011988006532192
7226,Chumi,7,380,0,0.11836285889148712,0,0,1,0,1,0,D S,Almeria,0,0.11836285889148712,0.5233369413763285,0.5233369413763285
7246,Valery Fernández,9,397,0,0.4445653073489666,1,0.7496878542006016,4,12,1,0,D M S,Girona,0,0.4445653073489666,1.2494108974933624,0.21821750700473785
7251,Robert,2,44,0,0,0,0.46524760127067566,0,3,1,0,S,Real Betis,0,0,0.12831702828407288,0.12831702828407288
7276,Robin Le Normand,11,814,0,0.034851692616939545,0,0.12427755445241928,1,2,3,0,D S,Real Sociedad,0,0.034851692616939545,2.7657729256898165,2.7657729256898165
7286,Juan Miranda,2,91,0,0.01106041856110096,0,0,1,0,0,0,D S,Real Betis,0,0.01106041856110096,0.05424598604440689,0.04318556562066078
7306,Aihen Muñoz,9,664,0,0.06370271649211645,0,0.09975837729871273,2,4,0,0,D S,Real Sociedad,0,0.06370271649211645,4.332837224006653,4.211357831954956
7308,Ander Barrenetxea,4,42,0,0.057823218405246735,0,0,1,0,1,0,S,Real Sociedad,0,0.057823218405246735,0.036911915987730026,0.036911915987730026
7350,Yangel Herrera,11,634,0,1.6846317257732153,2,1.3908308409154415,14,8,1,0,M S,Girona,0,1.6846317257732153,3.4230415541678667,1.8780468739569187
7355,Paul Akouokou,6,223,0,0.0773867703974247,0,0,2,0,2,0,M S,Real Betis,0,0.0773867703974247,0.3467780649662018,0.3031245768070221
7359,Eduardo Camavinga,14,498,0,0.26048942282795906,0,0.3982994519174099,8,7,1,0,M S,Real Madrid,0,0.26048942282795906,5.934702215716243,5.5851686131209135
7385,Javi Galán,14,1260,0,0.36455837916582823,1,1.4566815681755543,5,18,2,0,D,Celta Vigo,0,0.36455837916582823,2.8311664294451475,1.4174362737685442
7424,Alex Sola,5,281,0,0.08312397543340921,0,0.021730586886405945,4,1,1,0,D S,Real Sociedad,0,0.08312397543340921,0.9792357161641121,0.934994101524353
7432,Reinildo,14,1240,0,0.06116892769932747,0,0.24923312291502953,3,7,2,0,D,Atletico Madrid,0,0.06116892769932747,3.4574155136942863,3.2104730792343616
7493,Jaime Seoane,9,259,0,0.01693497784435749,0,0.15116232447326183,1,4,0,0,M S,Getafe,0,0.01693497784435749,0.5580856706947088,0.40929706022143364
7514,Lucas Olaza,9,630,0,0.07222020719200373,0,0.5021335706114769,2,11,2,0,D S,Real Valladolid,0,0.07222020719200373,1.3892393670976162,0.9960249811410904
7600,Luca De La Torre,5,34,0,0,0,0,0,0,0,0,S,Celta Vigo,0,0,0.017056910321116447,0.017056910321116447
7605,Manuel Sánchez,10,453,0,0.17777993995696306,1,0.2639801576733589,4,3,0,0,D S,Osasuna,0,0.17777993995696306,1.0680417567491531,0.6389332786202431
7609,Carles Pérez,14,587,0,0.5336254015564919,2,0.20863599237054586,12,7,1,0,F M S,Celta Vigo,0,0.5336254015564919,1.4868261329829693,0.7864200202748179
7718,Predrag Rajkovic,14,1260,0,0,0,0,0,0,1,0,GK,Mallorca,0,0,1.1790213249623775,1.1790213249623775
7834,Manu Vallejo,7,191,0,0.05000912770628929,1,0.2391083985567093,1,3,0,0,F M S,Girona,0,0.05000912770628929,0.4641658067703247,0.17504828423261642
7838,Martin Valjent,13,1159,0,0,0,0.09738941118121147,0,2,5,0,D,Mallorca,0,0,1.9236392676830292,1.8946692608296871
7840,Iddrisu Baba,11,537,0,0.013780556619167328,0,0.11242431215941906,1,2,2,0,M S,Mallorca,0,0.013780556619167328,1.5007768981158733,1.3745719864964485
7841,Dani Rodríguez,13,707,0,0.2788058165460825,2,1.0604675449430943,7,12,5,0,M S,Mallorca,0,0.2788058165460825,2.1433082967996597,0.9590925425291061
7843,Lago Junior,5,38,0,0.027946362271904945,0,0,2,0,0,0,S,Mallorca,0,0.027946362271904945,0.1201142743229866,0.11208705604076385
7856,Aridane Hernández,3,143,0,0,0,0,0,0,0,0,D S,Osasuna,0,0,0.07588532194495201,0.07588532194495201
7857,Jon Moncayola,14,871,0,0.6317555587738752,0,0.15807147324085236,17,5,2,0,M S,Osasuna,0,0.6317555587738752,4.67263862490654,4.018475271761417
7859,Sergio Herrera,10,900,0,0,0,0.028302939608693123,0,1,3,0,GK,Osasuna,0,0,1.8199148252606392,1.791611885651946
7860,Domingos Duarte,13,1130,0,0.5346027873456478,2,0.9740021321922541,8,3,5,0,D,Getafe,0,0.5346027873456478,0.7377727851271629,0.7377727851271629
7905,Fede San Emeterio,13,811,0,0.1313882591202855,0,0.01269036065787077,3,1,4,0,M S,Cadiz,0,0.1313882591202855,0.6327064773067832,0.6200161157175899
7916,Pol Lozano,4,7,0,0,0,0,0,0,1,0,S,Espanyol,0,0,0.03019433468580246,0.03019433468580246
7921,Felipe,2,180,0,0.07861322909593582,0,0.03996078670024872,1,2,0,0,D,Atletico Madrid,0,0.07861322909593582,0.05738644301891327,0.05738644301891327
7981,Nianzou Kouassi,10,639,0,0.18365273717790842,0,0,3,0,0,1,D S,Sevilla,0,0.18365273717790842,0.16976676136255264,0.16976676136255264
8014,Abdón Prats,10,109,0,0.905678104609251,0,0.45721033215522766,5,1,0,0,F S,Mallorca,0,0.905678104609251,0.4833257384598255,0.10315170884132385
8025,Kasper Dolberg,4,187,0,0.05893147736787796,1,0.5356417894363403,2,1,0,0,F S,Sevilla,0,0.05893147736787796,0.5945732668042183,0
8058,Thierry Correia,14,1224,0,0.14602061547338963,0,0.47491877526044846,4,8,3,0,D,Valencia,0,0.14602061547338963,4.823772426694632,4.252195432782173
8091,Ronald Araújo,6,515,0,0.6651842584833503,0,0.10592055320739746,3,1,2,0,D,Barcelona,0,0.6651842584833503,5.207074381411076,5.207074381411076
8142,Edgar González,11,842,0,0.36626799777150154,0,0.4942113757133484,2,1,2,1,D S,Real Betis,0,0.36626799777150154,1.7426642179489136,1.7426642179489136
8267,Guido Rodríguez,12,1049,0,0.5768306329846382,0,0.15290488861501217,8,5,2,0,M,Real Betis,0,0.5768306329846382,1.3078104630112648,1.029859870672226
8329,Unai Vencedor,6,120,0,0.2496229037642479,0,0.07725366204977036,3,1,2,0,S,Athletic Club,0,0.2496229037642479,0.8709654361009598,0.5440888684242964
8422,Javi Hernández,10,361,0,0.13376815617084503,1,0.7649381458759308,4,3,1,0,D S,Girona,0,0.13376815617084503,1.8156884759664536,0.9404068440198898
8423,Jon Pacheco Dozagarat,9,670,0,0.046639204025268555,0,0,1,0,2,0,D S,Real Sociedad,0,0.046639204025268555,1.844513162970543,1.844513162970543
8461,Nicolás Melamed,9,169,0,0.12536203861236572,0,0.03602326475083828,3,2,2,0,F M S,Espanyol,0,0.12536203861236572,0.1755334511399269,0.1137239895761013
8470,Kike Pérez,13,972,0,0.5605130381882191,1,0.7568551786243916,17,10,2,0,M S,Real Valladolid,0,0.5605130381882191,2.8860163623467088,2.243570175021887
8489,Jorge Cuenca,2,92,0,0,0,0.32966315746307373,0,1,0,0,D S,Villarreal,0,0,0.47376328706741333,0.47376328706741333
8513,Miguel Gutiérrez,13,919,0,0.358721062541008,2,1.7314583621919155,8,10,3,0,D M S,Girona,0,0.358721062541008,4.4320691376924515,3.8325672931969166
8649,Houboulang Mendes,7,504,0,0,1,0.3129895906895399,0,4,0,0,D S,Almeria,0,0,0.9623958542943001,0.884417362511158
