id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
2370,Karim Benzema,32,2614,27,24.671552054584026,12,8.996260192245245,128,62,0,0,F S,Real Madrid,20,16.495626024901867,28.83271423354745,9.545944466721267
897,Juanmi,33,2183,17,10.187629330903292,4,2.7290987111628056,55,19,5,0,F M S,Real Betis,17,10.187629330903292,14.672115087509155,3.426420273259282
2290,Iago Aspas,37,3098,17,14.593052024021745,5,6.394940195605159,90,58,9,0,F S,Celta Vigo,14,10.876791900023818,20.081821746192873,6.7755250707268715
4229,Raúl de Tomás,34,2942,17,15.713365229777992,3,1.6105896681547165,106,25,5,2,F S,Espanyol,12,11.996977019123733,13.882730143144727,3.355462908744812
7008,Vinícius Júnior,35,2712,17,14.596009543165565,10,9.233812624588609,80,68,6,0,F M S,Real Madrid,17,14.596009543165565,31.05719381570816,11.666124701499939
6219,Enes Ünal,37,2848,16,11.382520385086536,1,1.5669296057894826,86,28,8,0,F S,Getafe,14,8.409409821033478,8.19603867828846,1.472796711139381
866,Joselu,37,3132,14,13.482932106591761,4,3.9191291467286646,97,35,0,0,F S,Alaves,8,8.279988662339747,11.487724564038217,2.962460015900433
2186,Morales,35,2737,13,13.537096083164215,7,5.412145543843508,81,35,7,0,F M S,Levante,10,9.820708125829697,17.606580432504416,3.5549618741497397
555,Memphis Depay,28,1845,12,11.858485513366759,2,4.673102451488376,61,45,3,0,F M S,Barcelona,8,8.1420974181965,15.699471725150943,6.830246215686202
2275,Ángel Correa,36,1879,12,7.528371335938573,5,3.6459031607955694,50,25,3,1,F M S,Atletico Madrid,12,7.528371335938573,14.415181713178754,4.416284526698291
2098,Luis Suárez,35,1829,11,10.48271397035569,2,1.8571425238624215,54,15,7,0,F S,Atletico Madrid,9,8.252880997024477,10.290386871434748,2.188566643744707
2478,Carlos Soler,32,2489,11,8.917948668356985,5,4.171040387824178,41,52,4,0,M S,Valencia,4,3.7150052837096155,9.026356821414083,4.993355863727629
5682,Gonçalo Guedes,36,2653,11,7.205692030489445,6,5.612194293178618,70,45,3,0,F M S,Valencia,10,5.719136785715818,12.68410739209503,5.332135017961264
318,Pierre-Emerick Aubameyang,17,1105,10,8.833511656150222,1,1.3020354826003313,36,8,0,0,F S,Barcelona,10,8.833511656150222,11.538500463590026,2.60421235114336
2117,Marco Asensio,31,1733,10,7.7222967352718115,0,2.2709931060671806,64,31,2,0,F M S,Real Madrid,10,7.7222967352718115,13.960777923464775,6.03750881459564
2155,Jorge Molina,35,1940,10,7.497982354834676,5,4.0603780332021415,46,30,2,0,F S,Granada,10,6.754704745486379,10.36211577989161,1.192302756011486
2543,Borja Iglesias,33,1574,10,8.502996232360601,0,2.3201697766780853,38,15,4,0,F S,Real Betis,7,6.273163378238678,8.393715856596828,2.4330384619534016
2589,Rafa Mir,34,1769,10,8.38639005087316,0,0.3148878859356046,61,6,6,0,F S,Sevilla,10,8.38639005087316,10.74497114494443,3.1194603107869625
8066,Arnaut Danjuma Groeneveld,23,1483,10,12.822506859898567,3,2.393640596419573,62,15,2,0,F M S,Villarreal,7,10.592673853039742,14.406461089849472,2.95650203153491
2120,Gerard Moreno,17,1190,9,7.676852695643902,3,4.974266570061445,38,30,2,0,F S,Villarreal,8,6.190425332635641,10.593392044305801,2.3420425336807966
2234,Mikel Oyarzabal,22,1685,9,9.38265173882246,3,4.002732239663601,42,39,0,1,F M S,Real Sociedad,5,5.666263662278652,10.354426465928555,3.250245489180088
2361,Willian José,32,1615,9,6.618762461468577,4,2.188669180497527,35,22,2,0,F S,Real Betis,6,4.388929618522525,8.814815243706107,3.452444341033697
1235,Ante Budimir,28,1746,8,9.981308914721012,2,1.072303008288145,45,11,3,0,F S,Osasuna,6,8.494753666222095,9.267301044426858,1.674265949986875
2399,Iñaki Williams,38,2796,8,15.017373722046614,5,7.527185956016183,95,33,4,0,F S,Athletic Club,7,14.274096112698317,24.97926928475499,5.527420754544437
4175,Pere Milla,32,1634,8,4.583405666053295,3,1.8208367256447673,29,12,4,0,F M S,Elche,8,4.583405666053295,9.573884582147002,3.7279191315174103
5212,Sergi Guardiola,32,1710,8,7.721280773170292,2,2.4964784551411867,52,15,3,0,F S,Rayo Vallecano,7,6.978003126569092,10.266969295218587,2.7958325129002333
7892,João Félix,24,1259,8,6.421430978924036,4,4.142435414716601,39,19,1,1,F M S,Atletico Madrid,8,6.421430978924036,10.240181036293507,2.359791826456785
8978,Luis Suárez,37,2887,8,9.463245246559381,4,3.418113175779581,86,30,6,0,F M S,Granada,8,8.719967607408762,11.704747457057238,3.0602812189608812
1189,Lucas Boyé,24,1731,7,4.705586036667228,3,2.714024445042014,49,22,3,0,F S,Elche,7,4.705586036667228,7.7815290708094835,2.7555073611438274
1715,Álvaro Negredo,34,2167,7,8.650731361005455,2,2.310486050322652,68,22,3,0,F M S,Cadiz,5,6.420898532960564,8.73951640771702,1.3446673657745123
2384,Santi Mina,33,2389,7,9.253598012030125,3,2.106305977329612,59,21,4,0,F S,Celta Vigo,7,8.510320402681828,11.409769058227539,2.3766149561852217
2566,Roger,29,2152,7,8.281189041212201,3,3.1282786391675472,48,23,8,0,F S,Levante,6,6.051356208510697,10.779489762149751,3.504764794372022
6637,Hugo Duro,31,1873,7,4.47669689450413,1,0.7043099068105221,33,14,1,1,F M S,"Getafe,Valencia",7,4.47669689450413,6.463140036910772,2.4515907671302557
6953,Gonzalo Melero,29,1710,7,4.1892426908016205,2,0.9693319406360388,22,17,5,0,M S,Levante,5,2.7026874721050262,5.815994028002024,2.6405564211308956
7071,Álvaro García,36,3007,7,6.170865960419178,4,6.400945341214538,68,44,6,0,M S,Rayo Vallecano,7,6.170865960419178,15.52541914395988,5.275445407256484
696,Falcao,22,812,6,5.830462284386158,0,0.5145778758451343,34,6,1,0,F S,Rayo Vallecano,6,5.830462284386158,5.467607869766653,0.6519911009818316
1109,Lucas Ocampos,30,2129,6,6.679356470704079,4,2.007763499394059,51,18,7,0,F M S,Sevilla,6,6.679356470704079,10.564211735501885,3.763902137055993
2252,Borja Mayoral,18,1051,6,3.0089588537812233,1,1.057178117800504,17,13,3,0,F S,Getafe,5,2.2656812239438295,4.0762117500416934,1.0000249994918704
2272,Yannick Carrasco,34,2604,6,5.40253808349371,6,7.216072451323271,50,54,5,0,D F M S,Atletico Madrid,4,3.915982775390148,13.689302092418075,5.746008090674877
2301,Manu Trigueros,35,2237,6,6.288964726030827,4,3.0046658739447594,41,23,3,0,F M S,Villarreal,6,6.288964726030827,18.123047871515155,11.433546595275402
2400,Raúl García,35,1845,6,6.790657529607415,2,3.4230236131697893,44,18,3,0,F S,Athletic Club,6,6.047379920259118,10.81707489490509,3.7459410410374403
3667,Nabil Fekir,34,2839,6,5.299874298274517,9,7.8999720476567745,84,83,7,1,M S,Real Betis,6,5.299874298274517,14.668212220072746,6.757881782948971
5232,Alexander Isak,32,2168,6,10.799247754737735,2,3.972970148548484,73,21,6,0,F M S,Real Sociedad,4,9.312692506238818,14.889843225479126,3.6389735974371433
6533,Anthony Lozano,31,1701,6,5.689834168180823,2,0.7874476779252291,48,10,8,0,F M S,Cadiz,6,5.689834168180823,6.4538409151136875,1.3123979680240154
6955,Ezequiel Ávila,36,1900,6,4.995184007100761,1,2.376968713477254,63,19,7,1,F M S,Osasuna,5,4.251906364224851,6.68049003649503,1.426861190237105
7080,Matheus Cunha,29,1026,6,7.314571154303849,4,2.1198870055377483,37,8,3,0,F S,Atletico Madrid,6,7.314571154303849,10.537525134161115,3.117943935096264
7779,Oihan Sancet,27,1430,6,4.580783685669303,4,3.675088297575712,30,27,2,0,F S,Athletic Club,6,4.580783685669303,11.136597588658333,4.557024942710996
7863,Antonio Puertas,33,2289,6,4.827212622389197,1,0.9439180251210928,33,18,4,0,D F M S,Granada,6,4.827212622389197,6.739607794210315,3.3001564387232065
7887,Luuk de Jong,21,623,6,5.140922898426652,0,0.2881231755018234,24,6,1,0,F S,Barcelona,6,5.140922898426652,5.1518214624375105,1.1738354973495007
9024,Yeremi Pino,31,1717,6,7.210564807057381,4,3.568691836670041,27,26,2,0,F M S,Villarreal,6,7.210564807057381,12.442914679646492,3.952823292464018
644,Erik Lamela,20,1008,5,2.8444327786564827,2,2.222773365676403,21,21,5,0,F M S,Sevilla,5,2.8444327786564827,8.838896464556456,5.006533659994602
1491,Alejandro Gomez,29,1790,5,2.6912847198545933,1,3.0084059070795774,34,23,4,0,F M S,Sevilla,5,2.6912847198545933,10.354176685214043,6.231733484193683
1700,Lucas Pérez,33,2355,5,5.848153315484524,3,5.228635122999549,29,42,1,0,F M S,"Cadiz,Elche",5,5.848153315484524,12.471536204218864,5.216770455241203
2121,Salva Sevilla,28,1531,5,4.482671480625868,3,2.524147336371243,25,26,2,0,M S,Mallorca,1,1.5095610320568085,5.30317522212863,3.6347013814374804
2437,Gonzalo Escalante,17,1325,5,3.4610552433878183,0,0.1989254942163825,16,7,7,0,M S,Alaves,5,3.4610552433878183,4.398025069385767,1.8974803574383259
2571,Sergio Canales,34,2830,5,3.9631915632635355,8,5.69889822602272,54,64,6,0,M S,Real Betis,5,3.9631915632635355,15.202888157218695,8.913205463439226
