,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA_Performance,GA_Performance,Saves_Performance,Save%_Performance,CS_Performance,PSxG_Performance,PKatt_Penalty Kicks,PKA_Penalty Kicks,PKsv_Penalty Kicks,PKm_Penalty Kicks,Cmp_Launched,Att_Launched,Cmp%_Launched,Att_Passes,Thr_Passes,Launch%_Passes,AvgLen_Passes,Att_Goal Kicks,Launch%_Goal Kicks,AvgLen_Goal Kicks,Opp_Crosses,Stp_Crosses,Stp%_Crosses,#OPA_Sweeper,AvgDist_Sweeper,Match Report
41,2015-02-25,Wed,Champions Lg,Round of 16,Away,L 0–1,es  Atlético Madrid,de  Leverkusen,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
42,2015-03-01,Sun,La Liga,Matchweek 25,Away,D 0–0,Atlético Madrid,Sevilla,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
43,2015-03-08,Sun,La Liga,Matchweek 26,Home,D 1–1,Atlético Madrid,Valencia,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
44,2015-03-14,Sat,La Liga,Matchweek 27,Away,D 0–0,Atlético Madrid,Espanyol,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
45,2015-03-17,Tue,Champions Lg,Round of 16,Home,W 1  (3)  –0  (2),es  Atlético Madrid,de  Leverkusen,N,,97,0,,,,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
46,2015-03-21,Sat,La Liga,Matchweek 28,Home,W 2–0,Atlético Madrid,Getafe,Y,,90,1,0,,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
47,2015-03-27,Fri,Euro Qualifying,Group stage,Home,W 6–0,si  Slovenia,sm  San Marino,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
48,2015-03-30,Mon,Friendlies (M),Friendlies (M),Away,L 0–1,si  Slovenia,qa  Qatar,Y,,90,,1,,,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
49,2015-04-04,Sat,La Liga,Matchweek 29,Away,W 2–0,Atlético Madrid,Córdoba,Y,,90,2,0,,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
50,2015-04-07,Tue,La Liga,Matchweek 30,Home,W 2–0,Atlético Madrid,Real Sociedad,Y,,90,3,0,,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
51,2015-04-11,Sat,La Liga,Matchweek 31,Away,D 2–2,Atlético Madrid,Málaga,Y,,90,4,2,,50.0,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
52,2015-04-14,Tue,Champions Lg,Quarter-finals,Home,D 0–0,es  Atlético Madrid,es  Real Madrid,Y,,90,8,0,,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
53,2015-04-18,Sat,La Liga,Matchweek 32,Away,W 2–1,Atlético Madrid,La Coruña,Y,,90,2,1,,50.0,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
54,2015-04-22,Wed,Champions Lg,Quarter-finals,Away,L 0–1,es  Atlético Madrid,es  Real Madrid,Y,,90,8,1,,87.5,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
55,2015-04-25,Sat,La Liga,Matchweek 33,Home,W 3–0,Atlético Madrid,Elche,Y,,90,4,0,,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
56,2015-04-29,Wed,La Liga,Matchweek 34,Away,W 1–0,Atlético Madrid,Villarreal,Y,,90,5,0,,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
57,2015-05-02,Sat,La Liga,Matchweek 35,Home,D 0–0,Atlético Madrid,Athletic Club,Y,,90,1,0,,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
58,2015-05-10,Sun,La Liga,Matchweek 36,Away,D 2–2,Atlético Madrid,Levante,Y,,90,3,2,,33.3,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
59,2015-05-17,Sun,La Liga,Matchweek 37,Home,L 0–1,Atlético Madrid,Barcelona,Y,,90,4,1,,75.0,0,1.2,0,0,0,0,5,16,31.3,7,0,85.7,72.6,10,100.0,68.8,11,0,0.0,0,8.5,Match Report
60,2015-05-23,Sat,La Liga,Matchweek 38,Away,D 0–0,Atlético Madrid,Granada,Y,,90,0,0,,,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
61,2015-06-14,Sun,Euro Qualifying,Group stage,Home,L 2–3,si  Slovenia,eng  England,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
62,,,,,,9-7-7,,,22/23,,2077,49,20,,79.6,10,1.2,1,0,0,1,5,16,31.3,7,0,85.7,72.6,10,100.0,68.8,11,0,0.0,0,8.5,
