,id,eventId,minute,second,teamId,x,y,expandedMinute,qualifiers,satisfiedEventsTypes,isTouch,period.value,period.displayName,type.value,type.displayName,outcomeType.value,outcomeType.displayName,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,isGoal,cardType.value,cardType.displayName,venue
0,2225387841.0,2,0,0.0,824,0.0,0.0,0,[],[],False,1,FirstHalf,32,Start,1,Successful,,,,,,,,,,,,,,Ramón Sánchez-Pizjuán
1,2225387833.0,2,0,0.0,67,0.0,0.0,0,[],[],False,1,FirstHalf,32,Start,1,Successful,,,,,,,,,,,,,,Ramón Sánchez-Pizjuán
2,2225387887.0,3,0,0.0,824,49.9,49.9,0,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '27.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '40.3'}]","[90, 116, 29, 34, 37, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,38820.0,27.6,40.3,,,,,,,,,,,Ramón Sánchez-Pizjuán
3,2225387939.0,4,0,3.0,824,28.7,39.5,0,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '79.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '66.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '48.0'}]","[90, 119, 123, 127, 35, 36, 215, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,83475.0,66.4,79.4,,,,,,,,,,,Ramón Sánchez-Pizjuán
4,2225387965.0,3,0,6.0,67,27.6,23.9,0,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '35.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '42.7'}]","[90, 117, 119, 127, 35, 36, 215, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,22732.0,35.0,42.7,,,,,,,,,,,Ramón Sánchez-Pizjuán
5,2225387979.0,5,0,8.0,824,65.6,50.6,0,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[196, 198]",False,1,FirstHalf,44,Aerial,1,Successful,86826.0,,,,,,,,,,,,,Ramón Sánchez-Pizjuán
6,2225387973.0,4,0,8.0,67,34.4,49.4,0,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[197, 199]",False,1,FirstHalf,44,Aerial,0,Unsuccessful,113708.0,,,,,,,,,,,,,Ramón Sánchez-Pizjuán
7,2225387997.0,6,0,8.0,824,66.2,44.5,0,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[90],True,1,FirstHalf,61,BallTouch,1,Successful,86826.0,,,,,,,,,,,,,Ramón Sánchez-Pizjuán
8,2225388007.0,7,0,10.0,824,71.0,38.6,0,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '44.9'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '73.1'}]","[90, 119, 28, 123, 35, 36, 216, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,114170.0,73.1,44.9,,,,,,,,,,,Ramón Sánchez-Pizjuán
9,2225388009.0,5,0,10.0,67,28.6,46.0,0,"[{'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 100, 55]",True,1,FirstHalf,8,Interception,1,Successful,77417.0,,,,,,,,,,,,,Ramón Sánchez-Pizjuán
10,2225388023.0,6,0,11.0,67,31.2,44.0,0,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 68]",True,1,FirstHalf,61,BallTouch,0,Unsuccessful,113708.0,,,,,,,,,,,,,Ramón Sánchez-Pizjuán
11,2225388065.0,8,0,13.0,824,62.1,72.6,0,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.6'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '100.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '33.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '88.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 119, 127, 35, 36, 216, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,91438.0,88.5,100.0,,,,,,,,,,,Ramón Sánchez-Pizjuán
12,2225388263.0,8,0,26.0,67,12.7,0.0,0,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '17.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.2'}]","[90, 211, 35, 36, 214]",True,1,FirstHalf,1,Pass,1,Successful,9446.0,17.5,3.2,,,,,,,,,,,Ramón Sánchez-Pizjuán
