id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
6098,Niclas Füllkrug,26,2302,16,13.109014842659235,5,3.266552785411477,79,31,4,0,F,Werder Bremen,11,9.320130925625563,14.36578780412674,4.03949305228889
5266,Vincenzo Grifo,26,1871,13,9.593938970938325,4,5.6020760256797075,52,43,1,0,F M S,Freiburg,7,4.289497563615441,10.531836170703173,6.095251535996795
3300,Christopher Nkunku,18,1420,12,11.047148942947388,1,2.9829493388533592,49,29,2,0,F M S,RasenBallsport Leipzig,10,8.77389182150364,12.811392270028591,3.6536620520055294
5743,Randal Kolo Muani,26,2170,12,11.737708516418934,10,5.552625421434641,57,31,2,1,F M S,Eintracht Frankfurt,10,10.22231651097536,17.052123978734016,2.541928380727768
5992,Marcus Thuram,25,2088,12,14.495048239827156,3,2.647582440637052,76,22,3,0,F S,Borussia M.Gladbach,12,14.495048239827156,18.033124826848507,2.6765500362962484
8418,Jamal Musiala,26,1785,11,8.087665595114231,9,5.856501922011375,52,46,1,0,M S,Bayern Munich,11,8.087665595114231,22.032062873244286,12.299066817387938
339,Eric Maxim Choupo-Moting,18,1110,10,8.249425441026688,2,2.103170147165656,30,15,0,0,F S,Bayern Munich,10,7.491648457944393,14.508056551218033,5.46295764669776
5706,Dodi Lukebakio,26,1909,10,7.6560843624174595,1,3.023755844682455,54,17,7,0,F M S,Hertha Berlin,6,4.624978017993271,8.310883128084242,2.1622248515486717
993,Serge Gnabry,27,1438,9,8.583114789798856,4,4.87890899181366,62,27,0,0,F M S,Bayern Munich,8,7.825338082388043,19.247285809367895,8.962271831929684
2631,Karim Onisiwo,24,1943,9,5.731411013752222,1,3.1729379799216986,56,28,4,0,F M S,Mainz 05,9,5.731411013752222,9.940831162035465,2.7219286244362593
6556,Moussa Diaby,26,2158,9,8.62023987621069,6,7.712693469598889,59,49,2,0,F M,Bayer Leverkusen,9,7.862463913857937,17.451379619538784,3.8824217012152076
7883,Marcus Ingvartsen,21,1081,9,8.303066708147526,0,0.21924733743071556,33,5,2,0,F M S,Mainz 05,5,5.272039920091629,6.563070736825466,1.6114219166338444
11092,Mërgim Berisha,20,1592,9,8.498532431200147,4,3.739958006888628,53,21,7,1,F S,Augsburg,6,5.467425273731351,6.47448050044477,0.306135980412364
171,Michael Gregoritsch,25,1922,8,8.464255772531033,4,3.3357653226703405,58,24,5,0,F S,Freiburg,8,8.464255772531033,15.20336726307869,4.8121350184082985
261,Julian Brandt,25,1910,8,3.4847993068397045,4,5.462726399302483,29,56,2,0,F M S,Borussia Dortmund,8,3.4847993068397045,15.038301039487123,9.396792921237648
320,Jonas Hofmann,23,2053,8,5.396051065996289,8,9.285963672213256,32,79,1,0,M,Borussia M.Gladbach,8,4.638274045661092,13.558522090315819,4.930750688537955
956,Andrej Kramaric,24,1727,8,8.888639219105244,2,1.4036523941904306,45,26,1,0,F M S,Hoffenheim,6,5.857532866299152,12.266576707363129,5.950345980003476
