id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
3423,Kylian Mbappe-Lottin,26,2115,19,19.154499331489205,3,7.163032315671444,109,40,5,0,F S,Paris Saint Germain,17,16.87421534396708,27.160920970141888,8.217634253203869
8636,Jonathan Christian David,29,2483,19,19.403864117339253,4,5.650644678622484,87,40,4,0,F M S,Lille,13,14.08327049203217,24.146511694416404,6.6470828196033835
3210,Wissam Ben Yedder,25,1573,17,14.193409506231546,5,3.0641723666340113,54,15,2,0,F S,Monaco,13,10.393003407865763,14.700586065649986,3.0744655318558216
3277,Alexandre Lacazette,26,2134,17,16.746565035544336,4,4.157237632200122,76,36,2,0,F M S,Lyon,13,12.94608471635729,18.929093461483717,4.043720666319132
9690,Folarin Balogun,28,2223,17,18.443281311541796,2,2.9034561216831207,90,24,3,0,F S,Reims,13,14.642810080200434,19.69828149303794,3.8436530428007245
8997,Terem Igobor Moffi,26,2075,16,12.529965680092573,2,0.9785560481250286,51,19,1,0,F S,"Lorient,Nice",15,11.009780567139387,13.325013846158981,4.522689529694617
5769,Habib Diallo,30,2265,15,15.66681519150734,0,2.636317979544401,68,20,2,1,F S,Strasbourg,14,14.146625056862831,16.55261955782771,2.872181234881282
10832,Loïs Openda,30,1893,15,12.626883832737803,2,4.266189653426409,72,18,1,0,F M S,Lens,15,12.626883832737803,17.050962893292308,2.4406873360276222
2097,Lionel Messi,25,2225,14,15.405210006982088,14,12.305876836180687,105,72,0,0,F M,Paris Saint Germain,14,15.405210006982088,32.79602303355932,13.044453959912062
2099,Neymar,20,1561,13,9.913920927792788,11,8.081816114485264,38,49,4,1,F M S,Paris Saint Germain,11,8.393736947327852,22.908311396837234,12.752427075058222
498,Alexis Sánchez,26,2026,12,11.072202034294605,1,5.626125350594521,52,40,2,0,F M S,Marseille,10,8.791914701461792,17.898201417177916,5.725104691460729
5356,Breel Embolo,28,1756,12,10.283246908336878,2,4.7674235589802265,37,29,2,0,F S,Monaco,12,9.52314892783761,14.468548338860273,2.1743907425552607
9182,Sepe Elye Wahi,25,1973,12,9.83965589851141,2,1.7652422916144133,45,14,5,1,F M S,Montpellier,12,9.83965589851141,10.122866652905941,0.6670633908361197
10794,Thijs Dallinga,28,1754,11,9.95801393687725,1,1.7207420701161027,44,18,4,0,F S,Toulouse,11,9.95801393687725,12.210159670561552,2.804527709260583
3746,Gaetan Laborde,29,2116,10,8.132506962865591,2,4.136098104529083,59,33,0,0,F M S,"Nice,Rennes",10,7.372411843389273,12.830286368727684,4.921661861240864
6863,Téji Savanier,24,2093,10,6.243663152679801,2,5.003157392144203,48,51,4,2,M,Montpellier,5,2.443253645673394,8.142915070056915,6.038549372926354
7747,Mama Baldé,26,2028,10,8.95081140100956,3,1.9541184101253748,62,21,3,2,F M S,Troyes,9,8.190716281533241,10.471092281863093,1.4241943582892418
5611,Martin Terrier,16,1344,9,6.767786033451557,4,3.3523694090545177,47,27,0,0,F M,Rennes,9,6.767786033451557,10.536171332001686,2.77431139908731
6401,Amine Gouiri,27,1987,9,9.753160804510117,1,3.015103356912732,55,29,3,0,F M S,"Nice,Rennes",9,9.753160804510117,15.427756870165467,4.382317477837205
2442,Kevin Gameiro,27,1912,8,8.349430182948709,0,2.567085560411215,40,24,1,1,F M S,Strasbourg,8,7.589337149634957,10.560401083901525,2.649628854356706
8056,Arnaud Kalimuendo Muinga,22,1495,7,5.445957504212856,2,2.1400990672409534,33,10,0,0,F S,Rennes,7,5.445957504212856,9.433967374265194,2.5979291815310717
8657,Jeremy Le Douaron,23,1371,7,6.769550820812583,2,0.7340646535158157,39,9,1,0,F M S,Brest,7,6.769550820812583,7.157933572307229,0.9058188032358885
2897,Aleksandr Golovin,27,1985,6,4.149253474548459,7,4.746034871786833,41,49,4,0,F M S,Monaco,6,4.149253474548459,13.539932393468916,6.80020443815738
3348,Florian Sotoca,30,2478,6,9.667151238769293,8,7.2078801188617945,78,49,4,0,D F M S,Lens,5,7.386864144355059,20.06496762484312,8.215691413730383
3475,Ludovic Blas,28,2152,6,7.820226490497589,2,4.745503714308143,77,35,2,0,F M S,Nantes,4,4.779910817742348,9.84474416077137,2.729037392884493
3530,Andy Delort,21,1067,6,7.168142721056938,1,2.5591835398226976,38,17,0,0,F S,"Nantes,Nice",3,4.8878537602722645,7.090096635743976,0.9979706238955259
5656,Nicolas Pepe,19,1538,6,8.551671035587788,0,2.3133318331092596,49,28,2,0,F M S,Nice,3,6.271385051310062,9.10648349672556,2.793974034488201
6454,Mohamed Youcef Belaïli,22,1478,6,6.325150283053517,5,3.6663142554461956,41,29,5,0,F M S,"Ajaccio,Brest",1,1.7645821515470743,5.841670501977205,3.32393292337656
7908,Marshall Munetsi,25,1948,6,6.0474114287644625,3,2.5330370124429464,50,24,4,0,M S,Reims,6,6.0474114287644625,9.418174766004086,3.1819393187761307
9662,Dango Ouattara,18,1560,6,5.998499842360616,5,3.9760129787027836,51,23,1,1,F M,Lorient,6,5.998499842360616,8.887538649141788,2.318863892927766
9691,Nuno Tavares,25,2032,6,3.9393226532265544,0,3.100354826077819,54,24,4,1,D S,Marseille,6,3.9393226532265544,12.215811934322119,8.08490277454257
10536,Tetê,17,1117,6,4.893394362181425,2,1.6350069120526314,30,10,3,0,F M S,Lyon,6,4.893394362181425,8.9201088398695,2.8950102515518665
10707,Mounaim El Idrissy,26,2052,6,6.321075572632253,0,1.141291532665491,48,11,8,0,F S,Ajaccio,6,6.321075572632253,8.569973453879356,1.5881807589903474
10796,Zakaria Aboukhlal,29,2076,6,9.311804137192667,5,2.701624863781035,63,16,4,0,D F M S,Toulouse,6,9.311804137192667,13.58107565715909,3.0782487522810698
10831,Mostafa Mohamed,29,1438,6,5.398050337098539,2,1.7289511756971478,41,16,0,0,F S,Nantes,6,5.398050337098539,7.579053711146116,0.925931615754962
3314,Franck Honorat,26,2101,5,3.5543799716979265,5,6.894069459289312,39,69,1,0,F M S,Brest,5,3.5543799716979265,10.789147946052253,2.348175348713994
3362,Rony Lopes,25,1850,5,4.005051203072071,5,3.8757113302126527,49,44,2,0,F M S,Troyes,5,4.005051203072071,7.553570574149489,2.2007052209228277
3390,Rémy Cabella,24,1902,5,6.52510885335505,6,7.763532102108002,37,74,2,0,M S,Lille,5,6.52510885335505,16.80893052369356,7.0907268561422825
3663,Grejohn Kyei,28,1510,5,7.938235599547625,2,1.5314595215022564,40,6,2,0,F S,Clermont Foot,3,5.657950319349766,7.933735768310726,2.140986612997949
3721,Romain Del Castillo,18,1040,5,4.865803236141801,6,2.81145016849041,27,24,2,0,F M S,Brest,1,1.8254227731376886,5.684677192941308,1.9978096606209874
3749,Jonathan Bamba,26,2146,5,6.556668514385819,5,5.464332537725568,57,37,5,0,F M S,Lille,5,6.556668514385819,15.92918385565281,5.984200201928616
3799,Wesley Said,19,578,5,3.505196074023843,0,0.42566570825874805,25,6,2,0,F S,Lens,5,3.505196074023843,5.83246162161231,2.803407860919833
