id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
3423,Kylian Mbappe-Lottin,35,3040,29,24.977209217846394,17,12.686750989407301,147,71,10,0,F S,Paris Saint Germain,25,21.93682871758938,40.4681222140789,12.094082571566105
3210,Wissam Ben Yedder,37,2560,25,19.01175620779395,5,6.0773075092583895,72,32,3,0,F S,Monaco,17,12.930994939059019,20.251927142962813,4.669848196208477
5611,Martin Terrier,37,2836,21,15.060965348035097,3,5.016156651079655,88,42,1,0,F M,Rennes,19,13.540775071829557,24.810452848672867,10.8253578748554
7142,Moussa Dembele,30,2220,21,22.63130150269717,4,3.8388691302388906,87,28,6,0,F S,Lyon,16,18.830957765690982,22.41242187283933,3.5196628011763096
3530,Andy Delort,35,2730,18,17.20031259395182,3,5.394834574311972,114,39,3,0,F S,"Montpellier,Nice",15,14.920092741027474,19.78953337110579,3.395836029201746
3746,Gaetan Laborde,38,3093,15,18.97063808888197,8,6.571088204160333,102,40,2,0,F M S,"Montpellier,Rennes",13,17.450447853654623,25.32271650247276,5.1785487942397594
8636,Jonathan Christian David,38,2824,15,14.675133630633354,0,2.9130966337397695,69,34,3,0,F S,Lille,13,12.394848391413689,18.189480053260922,4.66280416212976
9646,Mohamed Bayo,32,2442,14,13.817992933094501,5,3.9737235344946384,65,31,1,0,F S,Clermont Foot,12,11.537707649171352,14.731478605419397,2.1403024811297655
2099,Neymar,22,1877,13,11.735738722607493,6,8.739590998739004,54,61,10,0,F M,Paris Saint Germain,10,8.695358294993639,25.085922837257385,12.037467360496521
536,Dimitri Payet,31,2599,12,10.224449160974473,11,10.59441657178104,68,99,3,0,F M S,Marseille,5,4.903783160727471,18.84096982702613,9.467508058063686
5657,Karl Toko Ekambi,30,2312,12,11.92910347878933,5,5.793226260691881,76,39,3,0,F M S,Lyon,10,10.408913180232048,21.266695708036423,7.530509017407894
5743,Randal Kolo Muani,36,2970,12,11.182527283206582,4,4.523488218896091,56,41,2,0,F M S,Nantes,12,11.182527283206582,16.162625825032592,2.059400975704193
6905,Ludovic Ajorque,36,2760,12,12.542708431370556,8,6.8157399371266365,60,46,5,1,F S,Strasbourg,9,10.262423017062247,18.562576070427895,5.024452045559883
8056,Arnaud Kalimuendo Muinga,34,2190,12,8.801352744922042,0,1.8022293765097857,61,21,1,1,F S,"Lens,Paris Saint Germain",10,7.281162505969405,10.752912185154855,2.4536023838445544
2442,Kevin Gameiro,35,2415,11,14.750274473801255,3,2.5066992761567235,69,28,0,0,F M S,Strasbourg,10,12.469989055767655,18.37097530066967,5.595181966200471
3314,Franck Honorat,34,2929,11,4.7898083832114935,4,6.309542780742049,59,60,3,0,D F M,Brest,11,4.7898083832114935,13.453510756604373,4.284496195614338
4773,Benjamin Bourigeaud,38,3245,11,5.431864975951612,12,12.786497492343187,51,122,2,0,F M,Rennes,11,5.431864975951612,23.91971160657704,14.151443559676409
5769,Habib Diallo,31,1519,11,10.883006667718291,1,3.378271196037531,54,15,2,0,F S,Strasbourg,9,9.362816354259849,12.01519582606852,2.6773188561201096
7746,Hwang Ui-Jo,32,2552,11,8.26475531887263,2,1.4752797111868858,54,12,3,0,F M S,Bordeaux,11,8.26475531887263,10.20733939204365,1.2997110392898321
734,Wahbi Khazri,30,2258,10,7.494065087288618,0,3.2554556354880333,72,32,6,0,F M S,Saint-Etienne,6,4.453684531152248,7.874613378196955,2.1554149137809873
3475,Ludovic Blas,35,2993,10,11.144777750596404,5,3.9845838779583573,90,41,10,0,F M,Nantes,5,7.344302041456103,16.08772651106119,6.730472015216947
6162,Cengiz Ünder,32,2225,10,6.0185544840060174,2,4.431670390069485,58,34,0,1,F M S,Marseille,9,5.258459358941764,14.559362916275859,7.30551740527153
6401,Amine Gouiri,38,2777,10,12.052418636158109,9,6.796852973289788,75,50,3,0,F M S,Nice,7,8.25194295309484,16.275912526994944,5.603669980540872
6420,Romain Faivre,35,2689,10,8.076986979693174,5,5.772961012087762,58,64,1,0,M S,"Brest,Lyon",5,4.276511304080486,14.38461659103632,8.037474432960153
8995,Hugo Ekitike,24,1282,10,8.203126735985279,3,1.6526269214227796,31,16,1,1,F M S,Reims,9,6.6829365864396095,8.14772641658783,1.1800376558676362
9182,Sepe Elye Wahi,33,1782,10,8.606742860749364,1,0.6138398814946413,43,12,2,1,F M S,Montpellier,10,8.606742860749364,7.998910127207637,0.4107986371964216
83,Kevin Volland,34,2460,9,8.400366129353642,9,7.0594781041145325,50,34,10,0,F M S,Monaco,8,7.640271009877324,18.392998376861215,5.734554601833224
1258,Gerson,35,2552,9,5.75878225453198,4,3.0658478047698736,46,30,3,0,D F M S,Marseille,9,5.75878225453198,12.634191686287522,5.895398423075676
